DQO,DBO,fallo
44.4474940434277,1.71215099088299,1
44.4428348621092,1.71167576895885,1
44.4381859338317,1.71120151426904,1
44.4340330381339,1.71077779562962,1
44.4296101423162,1.71032646058882,1
44.4246135001676,1.7098164929224,1
44.4239755149497,1.70975137237843,1
44.4207884842894,1.70942604336841,1
44.4145502142983,1.70878914167633,1
44.4081531881817,1.70813588751968,1
44.4007166570313,1.70737629794094,1
44.3933995640001,1.70662871694141,1
44.3858259039616,1.70585472372811,1
44.3777126572745,1.70502536359615,1
44.3694700532666,1.70418254432398,1
44.3580955312575,1.70301909317864,1
44.354958796133,1.7026981711082,1
44.350330829494,1.7022246178279,1
44.3457131136176,1.7017520399514,1
44.3411353527234,1.70128347885795,1
44.3363589650093,1.70079451077003,1
44.3324504438325,1.70039433007916,1
44.3284885165676,1.6999886283052,1
44.3245343565426,1.69958366797286,1
44.3199679177236,1.69911593362265,1
44.314894283423,1.69859616129653,1
44.3101890179028,1.69811404501681,1
44.3043594542943,1.69751662034693,1
44.2995343706746,1.69702204525029,1
44.2950088785585,1.69655810343287,1
44.2909715659734,1.69614414734241,1
44.2881843049642,1.69585832870018,1
44.2837240752914,1.69540089923989,1
44.2791801179657,1.6949348111378,1
44.2743770187722,1.69444206356158,1
44.2693939168057,1.69393076461909,1
44.2664328745195,1.69362690138056,1
44.2610830261627,1.69307782092218,1
44.2538488336305,1.69233518391696,1
44.2449300528397,1.69141936510697,1
44.2404379726328,1.69095799579524,1
44.2359566485123,1.69049766259941,1
44.2310394473203,1.68999247633291,1
44.2257410717338,1.68944803686123,1
44.2236712614445,1.68923532575475,1
44.2176533189621,1.68861678909393,1
44.2116280215518,1.68799737404821,1
44.2052041636611,1.68733685149164,1
44.2026520179219,1.68707439288559,1
44.1986590698736,1.68666372070366,1
44.1946746922342,1.68625387688629,1
44.1908221295183,1.68585754163875,1
44.1867429192801,1.68543783620444,1
44.181867932278,1.68493618213978,1
44.1769225283472,1.68442720221775,1
44.172080294543,1.68392876322177,1
44.1672852935814,1.68343511118316,1
44.1625332393689,1.68294580730801,1
44.1613147037445,1.68282032687124,1
44.1573664434276,1.68241371643215,1
44.1534266280563,1.6820079259723,1
44.1492434861321,1.68157701933906,1
44.1447700418779,1.68111614701601,1
44.1409881178133,1.68072646840847,1
44.135874476036,1.68019950153747,1
44.1264960810394,1.67923283290588,1
44.120884042651,1.67865424599221,1
44.1171125458992,1.67826535912994,1
44.1133488109983,1.67787722862031,1
44.1094988299782,1.6774801588196,1
44.1051616369824,1.67703278560494,1
44.1009984256813,1.67660330421966,1
44.0959175493607,1.67607908426189,1
44.0917831512794,1.67565245985231,1
44.0879539725779,1.67525728498529,1
44.0839666552283,1.67484574350507,1
44.0813272908856,1.67457330175163,1
44.0770168530531,1.67412832318901,1
44.0733416432622,1.67374887761044,1
44.0693810365988,1.67333992185497,1
44.0650606020534,1.67289375942394,1
44.0618667362698,1.67256390052672,1
44.0568225647848,1.67204288406087,1
44.051931718075,1.67153763491391,1
44.0466133697444,1.6709881454794,1
44.0426129311428,1.67057476934665,1
44.0378337802556,1.67008086812865,1
44.0330672448224,1.66958820757949,1
44.0281784431003,1.66908284489615,1
44.0235621140591,1.66860558823404,1
44.0187257997698,1.66810552607941,1
44.0145198797423,1.6676705917991,1
44.0097449216012,1.66717675152194,1
44.0047149408656,1.66665646489535,1
44.0004005416412,1.6662101380663,1
43.9960973251301,1.6657649151989,1
43.9918240759355,1.66532274085768,1
43.9877666361213,1.66490284969511,1
43.9860781882126,1.66472810411286,1
43.9816946322971,1.66427439159114,1
43.9781466992497,1.66390712956279,1
43.9739973678951,1.66347756992897,1
43.9694941540005,1.66301132102737,1
43.9676489974778,1.66282026321138,1
43.9625049686683,1.66228757304387,1
43.9578769801907,1.66180826069162,1
43.9531403297645,1.66131763533574,1
43.949423604897,1.66093261298872,1
43.9448346000993,1.66045717950246,1
43.9409062542627,1.66005014845489,1
43.9364419551932,1.65958753676921,1
43.9313983182071,1.65906482993649,1
43.9263557646773,1.65854217096266,1
43.9222483041368,1.65811638693335,1
43.9182471668277,1.65770158412868,1
43.9145040449473,1.65731349425845,1
43.9135695174514,1.65721659631756,1
43.9094416174643,1.65678856293875,1
43.9052420904771,1.65635305965001,1
43.900648694049,1.65587666193539,1
43.895933652575,1.65538759509984,1
43.8923560124429,1.65501646952912,1
43.8887862416492,1.6546461299941,1
43.8848255563919,1.65423520063048,1
43.8805458468959,1.65379113076388,1
43.878487240717,1.65357751127276,1
43.87506103671,1.65322195607183,1
43.8716420741713,1.65286712582578,1
43.868679138923,1.65255960215065,1
43.8653872884076,1.65221791715334,1
43.8616832354091,1.65183341759943,1
43.8612268640705,1.65178604180167,1
43.8589593483683,1.651550644617,1
43.8552043242022,1.65116079962919,1
43.8516069981696,1.65078729719535,1
43.8483396104263,1.65044802653285,1
43.8449522606338,1.65009627457654,1
43.8441491675654,1.65001287541508,1
43.8404762587981,1.64963143519023,1
43.8375292318,1.64932535816495,1
43.8342100531727,1.64898060694989,1
43.8304625309131,1.64859133637549,1
43.8272508560605,1.64825770213102,1
43.8229025228693,1.64780595400917,1
43.8188839519368,1.64738842804046,1
43.814472347646,1.6469300252613,1
43.8105286923306,1.64652020972917,1
43.806910783724,1.64614421443267,1
43.8033010422264,1.64576903858242,1
43.7998232915238,1.64540755337612,1
43.7967436843647,1.64508742944345,1
43.7939794943971,1.64480007494844,1
43.7907701097289,1.64446641841527,1
43.7869312810899,1.64406729321325,1
43.7827291037275,1.64363035325339,1
43.7783810556754,1.64317820502182,1
43.7776001337569,1.64309699352664,1
43.7742468717017,1.64274825799578,1
43.7704316211782,1.64235144643421,1
43.7664276492945,1.64193497261053,1
43.7621794338068,1.64149305576126,1
43.761387534712,1.64141067483984,1
43.7579934359357,1.64105757269274,1
43.7542275585311,1.64066576252303,1
43.7503242033737,1.64025961399842,1
43.7462417230372,1.63983478888564,1
43.7453410910315,1.63974106333743,1
43.7424152611699,1.63943656950898,1
43.7394951181339,1.63913264746111,1
43.7361751577056,1.63878708912075,1
43.7325195230066,1.63840656260953,1
43.7294636167104,1.63808844025871,1
43.7252675392557,1.63765159081686,1
43.7210758574025,1.63721515983778,1
43.716740761217,1.63676375612946,1
43.7137525874021,1.63645258053976,1
43.7109833956521,1.63616419155688,1
43.7082193274988,1.63587631968216,1
43.7054900600381,1.63559205610029,1
43.7023353133427,1.63526345725553,1
43.6988706666535,1.63490255442478,1
43.6982049895915,1.63483320967619,1
43.6952053952576,1.63452072471306,1
43.6912048656524,1.63410393598623,1
43.6870058911925,1.63366643471604,1
43.6828178622303,1.63323003490216,1
43.6780384851159,1.63273196760106,1
43.6709847154758,1.63199678746014,1
43.6675882960458,1.6316427547048,1
43.6648279603527,1.6313550059605,1
43.662072751392,1.63106777420402,1
43.6595107988,1.63080067391082,1
43.6565530561058,1.63049229131829,1
43.6532631487609,1.6301492530765,1
43.6525134319665,1.63007107680009,1
43.6492063915437,1.62972622219103,1
43.6458498967715,1.6293761858318,1
43.6426317252662,1.62904055147073,1
43.6396386423366,1.628728372057,1
43.637590460531,1.62851473483374,1
43.6343587197568,1.62817762694844,1
43.6304516472001,1.6277700437586,1
43.6264707702366,1.62735472713644,1
43.6228166213328,1.62697346700036,1
43.6197383843914,1.62665227280436,1
43.6166665562826,1.62633172680812,1
43.6133512524564,1.62598575112852,1
43.6098994485323,1.62562550549242,1
43.6081892012479,1.62544700698404,1
43.6043813934406,1.62504956362865,1
43.6004387664696,1.62463801592812,1
43.5962041469506,1.62419595231408,1
43.5937055331418,1.62393509750269,1
43.5902494675672,1.62357426349697,1
43.586801500086,1.62321425039193,1
43.5829979768751,1.62281708437454,1
43.5793629950269,1.62243749016334,1
43.575920572166,1.62207798012338,1
43.5724861918414,1.62171928658596,1
43.5690056509774,1.62135574826033,1
43.565605331698,1.62100056609014,1
43.5651590091683,1.6209539435576,1
43.5630824051218,1.62073701788806,1
43.5582507916419,1.62023226678626,1
43.5534830700462,1.619734146224,1
43.551091041061,1.61948421611504,1
43.5471731623631,1.61907483465256,1
43.5432657129757,1.61866651387476,1
43.5389245349084,1.61821283540238,1
43.5371565981708,1.61802806549497,1
43.5345234144122,1.61775285631594,1
43.5318949629426,1.6174781286328,1
43.5290508640239,1.61718084644094,1
43.5260376279454,1.61686586804623,1
43.5233535493842,1.61658528223181,1
43.5198708014567,1.61622118496054,1
43.5167662099298,1.61589660132913,1
43.5133319910302,1.61553753314428,1
43.50968025052,1.61515569596665,1
43.5071828785559,1.61489454763378,1
43.5046897903761,1.61463383465814,1
43.502363329245,1.61439053526826,1
43.4996126981235,1.61410286253648,1
43.4965820402027,1.61378588607304,1
43.4961343824417,1.61373906403264,1
43.4940482162664,1.61352085974429,1
43.4901939222721,1.61311769480941,1
43.4862574295827,1.61270590299234,1
43.4827135930019,1.61233516198409,1
43.4788300610658,1.61192885721387,1
43.4756851252739,1.61159980625205,1
43.472588713859,1.61127581499962,1
43.4694155695332,1.6109437770651,1
43.466854709323,1.61067579547957,1
43.464298350067,1.61040827330551,1
43.4614052720845,1.61010549980444,1
43.4582448965773,1.60977473592762,1
43.4562380381368,1.60956468999497,1
43.4526294836885,1.60918698729971,1
43.4493473113978,1.60884342825659,1
43.4460093595515,1.60849401292417,1
43.4431787629747,1.60819769358002,1
43.4400073396975,1.60786568015729,1
43.4364889090204,1.60749732066985,1
43.4325098795938,1.60708071636858,1
