SNO,SNH,fallo
9.19461862063294,0.158471850133063,1
9.19461795117606,0.15847117110768,1
9.19461724551043,0.15847041515402,1
9.19461665672031,0.158469748475283,1
9.19461589627305,0.1584688312915,1
9.19461525606057,0.158468001544597,1
9.19461466852174,0.158467184739136,1
9.19461409621719,0.158466328030983,1
9.19461390509913,0.158466026335112,1
9.19461332945968,0.158465061751859,1
9.19461286626794,0.158464212871524,1
9.19461240668719,0.158463288906646,1
9.19461196473014,0.158462300461954,1
9.19461184219107,0.158462004664174,1
9.19461156579016,0.15846129437261,1
9.19461131105696,0.158460575095612,1
9.19461105738827,0.158459777335449,1
9.19461079888147,0.15845884713907,1
9.19461055703605,0.158457812391022,1
9.19461052757423,0.15845767066395,1
9.19461039238814,0.158456957160113,1
9.19461015845916,0.158455278131816,1
9.19461003169571,0.158453428074466,1
9.19461002135863,0.15845301155275,1
9.19461002363495,0.158451980342267,1
9.19461006558152,0.158450933786793,1
9.19461014323876,0.15844991957224,1
9.19461026111484,0.158448868152127,1
9.19461038412064,0.158448014206036,1
9.19461059290112,0.158446835904077,1
9.19461081815309,0.15844577694462,1
9.19461111981043,0.158444559641975,1
9.19461150216116,0.158443222867316,1
9.19461167718699,0.158442664864896,1
9.19461221968163,0.15844108766543,1
9.19461276137338,0.158439681185691,1
9.1946133715841,0.15843823909668,1
9.19461396235449,0.158436950508643,1
9.19461446849353,0.158435912770203,1
9.19461500719711,0.158434863406728,1
9.19461566171537,0.158433652412775,1
9.19461644337637,0.15843228269164,1
9.19461730157161,0.158430858255486,1
9.19461834272084,0.158429222023614,1
9.19461941158523,0.158427628923205,1
9.19462056115051,0.15842599706901,1
9.19462175681993,0.158424375299895,1
9.19462294716463,0.158422826003182,1
9.19462463020574,0.158420729807259,1
9.19462641220146,0.158418612317921,1
9.19462738999905,0.158417488927584,1
9.19462878652631,0.15841592623166,1
9.19463024311576,0.158414343463801,1
9.19463192129096,0.1584125730669,1
9.1946338109365,0.158410640088126,1
9.19463426281337,0.158410186530325,1
9.19463630319215,0.158408176658627,1
9.19463815183556,0.158406405174022,1
9.19464004500423,0.158404634887788,1
9.19464210093996,0.158402757920499,1
9.19464243666118,0.158402455620341,1
9.19464407095279,0.158400999829345,1
9.19464703635124,0.158398420634005,1
9.19465042571844,0.158395560811538,1
9.19465197252597,0.158394283844245,1
9.19465449128201,0.158392238978006,1
9.19465709417147,0.158390167414377,1
9.19466003263051,0.158387875339806,1
9.19466293087023,0.158385658996582,1
9.19466528507206,0.158383888630973,1
9.19466769837325,0.158382099774288,1
9.19467036999216,0.158380148138781,1
9.19467323027387,0.158378089946492,1
9.19467537153177,0.158376569032937,1
9.19467872827761,0.158374216895,1
9.19468151296924,0.158372293603523,1
9.19468478105136,0.158370066736658,1
9.19468840151952,0.15836763551273,1
9.19468935362275,0.158367002082648,1
9.19469358345691,0.158364216228979,1
9.19469732423105,0.158361788875058,1
9.19470117558592,0.158359323075496,1
9.19470493543134,0.158356946461105,1
9.19470863694721,0.158354634509235,1
9.19471215626285,0.158352460524167,1
9.19471628381066,0.158349939188462,1
9.19472084243785,0.158347188108998,1
9.19472217432633,0.158346390681633,1
9.19472612398819,0.158344042104315,1
9.19473015427761,0.158341669516743,1
9.19473408835784,0.158339375739568,1
9.19473784336851,0.158337205846645,1
9.19474112666466,0.158335323466924,1
9.19474533431589,0.158332930631947,1
9.19474942927763,0.158330622021602,1
9.19475393255564,0.158328105111002,1
9.19475870401074,0.158325462191032,1
9.19476185009114,0.158323732450241,1
9.19476547806259,0.158321749990891,1
9.19476915712858,0.158319752542967,1
9.1947733982159,0.158317465538501,1
9.19477832508496,0.158314828860107,1
9.19478381054742,0.158311917606914,1
9.19478440562008,0.158311603283246,1
9.19478739921172,0.158310026358404,1
9.19479306781233,0.15830705957462,1
9.19479874367658,0.158304113251043,1
9.19480425577154,0.158301274147121,1
9.19480884896764,0.158298924377735,1
9.19481448993623,0.158296057759447,1
9.19482035876921,0.158293096896304,1
9.19482686212188,0.158289840495176,1
9.19483394962738,0.158286319713153,1
9.1948352341695,0.158285684639639,1
9.19484104470059,0.158282823201124,1
9.19484809423116,0.158279375640017,1
9.19485587611338,0.158275599203728,1
9.19486361398954,0.158271873199526,1
9.19487289243833,0.158267441742166,1
9.1948820212463,0.158263118556129,1
9.19489220334384,0.158258337373908,1
9.19489403984663,0.158257479419854,1
9.19490172303834,0.158253904187629,1
9.19490871433885,0.158250670139021,1
9.1949167177275,0.158246989553407,1
9.19492545386322,0.158242997341823,1
9.19492656174315,0.158242492902549,1
9.19493183625167,0.158240096848672,1
9.19494224261101,0.158235395670172,1
9.19495309380133,0.158230528993215,1
9.19496122819688,0.158226903495965,1
9.1949704693321,0.158222807393957,1
9.19497985537043,0.158218670828099,1
9.19498962682705,0.158214388866544,1
9.19499808617637,0.158210701301258,1
9.19500836118578,0.158206245601888,1
9.19501753636053,0.15820228771472,1
9.19502802113394,0.158197788127682,1
9.19503718103967,0.158193876678245,1
9.19504515933643,0.15819048417774,1
9.19505322667308,0.158187067030475,1
9.19506052407076,0.158183987152931,1
9.1950683909686,0.1581806784604,1
9.19507739736702,0.158176904824064,1
9.19507855647623,0.158176420250797,1
9.19508437795621,0.158173990229071,1
9.19509592430586,0.158169188346326,1
9.19510797476769,0.158164201325101,1
9.19512225445192,0.158158322911885,1
9.19513659303211,0.158152452888453,1
9.1951517397419,0.158146286043588,1
9.19516831515704,0.158139575828326,1
9.19518553066605,0.15813264697616,1
9.19520992021465,0.158122897739398,1
9.19521677695701,0.158120170445325,1
9.19522699798041,0.1581161156478,1
9.19523732148337,0.15811203284094,1
9.19524768005528,0.158107948612666,1
9.1952586212221,0.158103647869028,1
9.19526767634578,0.158100098490837,1
9.19527694965864,0.15809647275891,1
9.19528630090504,0.15809282575051,1
9.19529722149573,0.158088578115575,1
9.19530950954554,0.15808381294899,1
9.19532105234468,0.158079350264551,1
9.19533555137574,0.158073762625795,1
9.1953477196119,0.15806908825942,1
9.19535927151786,0.158064662999709,1
9.19536969196355,0.158060681244492,1
9.19537694953258,0.158057913583143,1
9.19538867199569,0.158053452634117,1
9.19540075318359,0.158048867056987,1
9.19541367682937,0.158043974739272,1
9.19542725298858,0.158038849541425,1
9.19543540193342,0.158035779993195,1
9.19545028081305,0.158030188255247,1
9.19547072246617,0.158022532257096,1
9.19549644067233,0.158012941689406,1
9.19550961270255,0.158008047037531,1
9.19552290073595,0.158003120799299,1
9.1955376522176,0.15799766524251,1
9.19555374923815,0.15799172752861,1
9.19556009488085,0.157989391148949,1
9.19557872920752,0.157982544095623,1
9.19559766363644,0.157975607420392,1
9.19561815952412,0.157968121407472,1
9.19562639166458,0.157965121133707,1
9.19563937386733,0.157960397025289,1
9.19565245381219,0.157955646299291,1
9.19566522117226,0.157951017591744,1
9.1956788692784,0.157946078654479,1
9.19569535607022,0.157940124693382,1
9.19571227861623,0.157934026949148,1
9.19572904259845,0.157927999562909,1
9.19574583426062,0.157921975083482,1
9.1957626647867,0.157915949252478,1
9.19576701105543,0.157914395168186,1
9.19578117980037,0.157909334515206,1
9.19579545008691,0.157904246164742,1
9.19581074685948,0.157898801151067,1
9.19582727178044,0.157892929601162,1
9.19584137746143,0.157887926191096,1
9.19586064864433,0.15788110296112,1
9.19589659104626,0.15786841418794,1
9.19591847398856,0.157860711689609,1
9.19593333950473,0.157855488774948,1
9.19594830306087,0.157850239034378,1
9.19596374328244,0.157844829917191,1
9.19598130055613,0.157838688631,1
9.19599831717478,0.157832745887011,1
9.19601930339991,0.157825429307292,1
9.19603655898623,0.157819423448086,1
9.19605268473288,0.157813818867647,1
9.19606962460131,0.157807939519394,1
9.19608092137705,0.157804023303149,1
9.19609951454942,0.157797585484363,1
9.19611550953032,0.157792054913228,1
9.19613289370658,0.157786051837437,1
9.1961520323858,0.157779452138162,1
9.19616629875573,0.157774538754693,1
9.19618903600821,0.157766718620018,1
9.19621132455732,0.15775906521185,1
9.19623583432268,0.157750662872547,1
9.19625445926189,0.157744287354919,1
9.19627692368716,0.157736608075061,1
9.19629956247289,0.15772888055911,1
9.19632302612386,0.15772088321028,1
9.19634541062757,0.15771326451301,1
9.19636910225007,0.15770521215161,1
9.19638990902821,0.157698149575298,1
9.19641376418434,0.157690062671536,1
9.19643916452951,0.157681463845434,1
9.19646117482612,0.157674022319726,1
9.19648333517831,0.157666538890572,1
9.19650554729574,0.157659046653845,1
9.1965268289903,0.157651876201882,1
9.19653574028386,0.157648875981597,1
9.19655902809445,0.157641041723116,1
9.19657803842069,0.157634652971155,1
9.1966004559101,0.157627126532598,1
9.19662501217192,0.157618890934829,1
9.19663514247698,0.157615496125177,1
9.19666359599996,0.157605969061075,1
9.19668946299635,0.157597318189421,1
9.1967162020179,0.157588385545079,1
9.19673737214918,0.157581320212056,1
9.19676374116229,0.157572528132287,1
9.19678651748877,0.15756494119526,1
9.19681263064824,0.157556250787498,1
9.19684242812635,0.157546344454957,1
9.19687253494815,0.157536345992553,1
9.19689729369857,0.157528131447417,1
9.19692161568092,0.157520068496402,1
9.19694455267689,0.1575124705911,1
9.19695030702547,0.157510565339765,1
9.19697585790215,0.157502109698576,1
9.19700207629163,0.157493440124513,1
9.19703101416164,0.157483879263241,1
9.19706100325769,0.157473979623259,1
9.19708395187694,0.157466409796179,1
9.19710701756426,0.15745880619059,1
9.19713280597498,0.157450310630116,1
9.19716090564654,0.157441060192964,1
9.19717450903341,0.157436584330755,1
9.19719727546374,0.157429096990224,1
9.19722015118293,0.157421577895996,1
9.19724010344633,0.15741502306549,1
9.19726241032238,0.157407698281839,1
9.19728768707038,0.15739940277012,1
9.1972908143691,0.157398376753733,1
9.19730639495204,0.157393266059737,1
9.19733235207452,0.157384755482684,1
9.19735740178863,0.157376546801137,1
9.19738030966794,0.15736904364893,1
9.19740421575957,0.157361217168301,1
9.19740990709587,0.157359354447473,1
9.19743605153542,0.157350800196217,1
9.19745716637361,0.157343894614427,1
9.1974810946671,0.157336072067043,1
9.19750829899473,0.157327182502157,1
9.19753177286956,0.15731951522875,1
9.1975637900826,0.157309062187038,1
9.19759362136348,0.157299327558238,1
9.19762663953506,0.157288558091803,1
9.19765639518223,0.157278857173615,1
9.19768389307376,0.157269895899268,1
9.19771152056238,0.157260895710642,1
9.19773831971539,0.157252168425626,1
9.19776220043076,0.157244393986659,1
9.19778375537496,0.157237378615284,1
9.19780892499205,0.157229189003637,1
9.19783923373716,0.157219330271481,1
9.1978726655031,0.157208459359131,1
9.19790753889578,0.157197123559414,1
9.19791383265187,0.157195078142119,1
9.19794096344818,0.157186262225587,1
9.19797204098038,0.157176166466365,1
9.19800489584784,0.157165496198704,1
9.19804002492432,0.157154090402173,1
9.19804660409532,0.157151954595699,1
9.19807491298439,0.157142765787314,1
9.1981065344522,0.157132503851432,1
9.19813954841754,0.157121792229839,1
9.19817433882312,0.157110506494006,1
9.19818205004584,0.157108005329292,1
9.19820719151019,0.157099851301824,1
9.19823242243616,0.157091669286544,1
9.19826127638576,0.157082313548405,1
9.19829325587764,0.157071945707285,1
9.19832015703258,0.15706322526705,1
9.1983573455451,0.15705117134396,1
9.19839478569964,0.157039037218682,1
