Qe,TSS,fallo
13014.3534869535,12.4516841096008,1
13004.3722521394,12.4457590043208,1
12997.6253913953,12.4417629066244,1
12988.5020405017,12.4363707505951,1
12979.3786898349,12.4309917890305,1
12970.7793263784,12.4259337983531,1
12962.4198081384,12.4210280399747,1
12954.7382661939,12.4165298185088,1
12945.618155021,12.4112011717308,1
12937.6693291485,12.4065674536384,1
12929.1890404781,12.4016347471696,1
12919.905680998,12.3962476894161,1
12911.8511417875,12.3915844821748,1
12900.9644801045,12.385297459035,1
12891.3013861044,12.379732251268,1
12881.9537481845,12.3743622774083,1
12872.317725892,12.3688405341728,1
12868.9640131252,12.3669220517958,1
12858.3754538326,12.3608760433994,1
12849.2202006175,12.3556620526429,1
12839.4214954867,12.3500955364555,1
12829.1229913742,12.3442605480487,1
12826.07687552,12.3425376875974,1
12818.8276582483,12.3384431248025,1
12811.578440576,12.3343563454994,1
12803.6427958469,12.3298914865358,1
12794.5239626645,12.3247723697291,1
12784.5436716214,12.319183622911,1
12783.189724626,12.3184265637453,1
12776.4199893867,12.3146452779711,1
12760.7856749979,12.3059380732237,1
12744.015357651,12.2966374767653,1
12740.3025564116,12.294583875689,1
12731.3257371528,12.2895608964655,1
12722.6933668765,12.2845500576043,1
12714.6053084204,12.2797748930909,1
12706.3960845281,12.2749056615966,1
12699.8281122391,12.2710097220399,1
12690.8923551357,12.2657175038689,1
12682.9786455845,12.2610411337759,1
12674.0118735804,12.2557554201332,1
12664.3191697711,12.2500575016466,1
12660.3194086659,12.2477109829464,1
12649.1562525832,12.2411766490382,1
12639.3726821837,12.2354675833506,1
12629.5021865713,12.2297244982723,1
12620.814896977,12.2246836746381,1
12613.9066588413,12.2206843494552,1
12606.9984197591,12.2166931444037,1
12599.1201051739,12.2121513597569,1
12590.3268183268,12.2070944845808,1
12581.3103626955,12.2019227783492,1
12571.1086705519,12.1960876591457,1
12561.3296603078,12.1905105940109,1
12551.4641395094,12.1849002725816,1
12541.8057949376,12.179423342449,1
12532.7103339295,12.1742796293269,1
12520.6006010449,12.1674522783385,1
12508.5878580751,12.1607031921004,1
12502.3011909594,12.1571804883611,1
12493.6525092826,12.1523446575494,1
12485.0038257141,12.1475208441137,1
12475.4580770784,12.1422105847888,1
12465.185046732,12.1365119542995,1
12462.7965480981,12.1351894117486,1
12452.3100895643,12.1293935974101,1
12443.1963063526,12.1243705258511,1
12434.2053088024,12.1194278921479,1
12424.7957572406,12.1142686831982,1
12423.2918637463,12.1134453833339,1
12416.0936185368,12.109509596241,1
12403.5154631195,12.1026514694917,1
12389.8201216902,12.0952118827771,1
12383.7871353561,12.0919437494049,1
12374.2285258356,12.0867770979222,1
12364.669913557,12.0816243048952,1
12354.235381177,12.0760150747604,1
12344.2823604572,12.0706799318893,1
12336.4257032314,12.0664789718448,1
12328.5690440529,12.0622872046899,1
12320.0890649413,12.0577731540997,1
12311.2468256852,12.0530775817972,1
12304.7775366672,12.0496494283195,1
12294.8779970609,12.0444154215147,1
12286.8760271512,12.0401951411928,1
12277.7121694441,12.0353735097077,1
12267.8277687909,12.0301863854519,1
12265.2726617124,12.0288478115838,1
12254.131716633,12.0230222366278,1
12244.5495710914,12.0180259667952,1
12234.9312106751,12.013023966995,1
12225.7677334409,12.0082707292336,1
12216.951504131,12.0037088017649,1
12208.7471394711,11.9994732953183,1
12199.3332163012,11.9946249598653,1
12189.1821375072,11.989410811396,1
12186.2627498293,11.9879139028357,1
12177.7233492943,11.9835421147223,1
12169.1839460664,11.9791803793383,1
12161.0095229221,11.9750144476424,1
12153.3484084142,11.971118409531,1
12146.7577089889,11.9677731277243,1
12138.6219870331,11.9635659874224,1
12131.3078690914,11.959554292707,1
12123.6602874215,11.9552328171295,1
12115.8106150568,11.9507522878477,1
12110.7346042701,11.9478509288667,1
12104.9641088809,11.9445552489807,1
12099.1961096123,11.9412659793506,1
12092.6457242291,11.9375376860107,1
12085.1625535535,11.9332882794581,1
12076.9831882741,11.9286556624724,1
12076.1051902942,11.9281591374654,1
12071.7152035651,11.9256787048131,1
12063.5220358262,11.9210591427022,1
12055.4688304499,11.9165308203188,1
12047.7853770896,11.9122217499071,1
12041.4818080573,11.908694788111,1
12033.8583635312,11.9044392090915,1
12026.0594314227,11.9000968131867,1
12017.5680298367,11.8953816143017,1
12008.4858980796,11.8903530411649,1
12006.8583737011,11.8894535118422,1
11999.5650674031,11.8854284486686,1
11990.862792172,11.8806384469871,1
11981.4341706128,11.875464103738,1
11972.2348744409,11.8704310332035,1
11961.423621069,11.8645353994597,1
11951.0082434588,11.8588753219184,1
11939.6360674241,11.8527172052034,1
11937.611308809,11.8516231725858,1
11929.2248106007,11.8470993766485,1
11921.7082342344,11.8430552798406,1
11913.2323308425,11.8385068401324,1
11904.130981809,11.8336366258873,1
11902.9876752818,11.8330258434515,1
11897.5772652419,11.8301385219959,1
11887.057247055,11.8245387871174,1
11876.296719376,11.8188305856901,1
11868.3639722481,11.8146350494877,1
11859.4850078886,11.8099516850496,1
11850.6060388203,11.8052815803132,1
11841.5054776129,11.8005086190603,1
11833.7401980421,11.7964468817293,1
11824.4441027942,11.7915975792639,1
11816.2643376285,11.7873424063538,1
11807.0516773102,11.7825630723043,1
11799.116350967,11.7784575152182,1
11792.2877259393,11.7749327451312,1
11785.4590979984,11.7714155335533,1
11779.3463409961,11.7682734342053,1
11772.8229158259,11.7649268763009,1
11765.4367742706,11.7611459781468,1
11764.4924293336,11.7606632057711,1
11759.7707037978,11.7582514779509,1
11750.5077145545,11.7535305043063,1
11740.9804179576,11.7486890068815,1
11729.8684314892,11.7430602868803,1
11718.8964212493,11.7375214539144,1
11707.4992882122,11.7317878640854,1
11695.2443558519,11.7256451664099,1
11682.7452678496,11.7194038707606,1
11665.4157672531,11.7107899877555,1
11660.6202009151,11.7084143238047,1
11653.5315952964,11.7049090686367,1
11646.442986269,11.7014113631932,1
11639.400184073,11.6979437095981,1
11632.0352702095,11.6943253699808,1
11625.9959653322,11.691364307728,1
11619.9451248783,11.6883626260138,1
11614.1443256171,11.6853666663224,1
11607.6233106247,11.6819065934214,1
11600.4582670236,11.6780619468641,1
11593.8259721524,11.6744961900313,1
11585.5965587253,11.670078080111,1
11578.7681918142,11.6664209638907,1
11572.3484131915,11.6629906864912,1
11566.608284438,11.6599302529215,1
11562.6383007947,11.6578172993847,1
11556.2732666783,11.6544359293984,1
11549.7732669464,11.6509908549594,1
11542.8855241741,11.6473490552151,1
11535.7210696222,11.6435704981077,1
11531.4548387505,11.6413250827918,1
11523.7297947568,11.6372679360598,1
11513.2487577484,11.6317812429835,1
11500.2712998325,11.6250160596106,1
11493.7115712966,11.6216083208383,1
11487.1518389295,11.6182085061458,1
11479.9359555726,11.6144777356164,1
11472.1394123966,11.6104574409008,1
11469.0876748388,11.6088868222775,1
11460.1955240752,11.6043199816781,1
11451.2636778307,11.599747124599,1
11441.7090950435,11.5948713004426,1
11437.9039627558,11.5929340368597,1
11431.9401595873,11.5899029407907,1
11425.9763531909,11.5868781564412,1
11420.1976495468,11.583953255677,1
11414.0658735458,11.5808560828345,1
11406.7201626175,11.577154440265,1
11399.2485407568,11.5733990275599,1
11391.9133938345,11.5697216638563,1
11384.6308170556,11.5660798807329,1
11377.3947685244,11.562470429743,1
11375.5362734068,11.561544837795,1
11369.5059865723,11.5585456349146,1
11363.4756963605,11.5555526494406,1
11357.0588224091,11.5523745976097,1
11350.1804567355,11.5489757467064,1
11344.3522940868,11.5461021008677,1
11336.4527616294,11.5422162727949,1
11321.9076881712,11.5350887994324,1
11313.1682236165,11.5308231642753,1
11307.2799027704,11.5279562674809,1
11301.3915786282,11.5250950836449,1
11295.3557605163,11.5221681415279,1
11288.5408522778,11.5188705612154,1
11281.9840609981,11.5157050235675,1
11273.9616931322,11.5118414158704,1
11267.4172216574,11.5086972743405,1
11261.3426201819,11.5057850412208,1
11255.0035447973,11.5027523265876,1
11250.7998052523,11.500744732974,1
11243.9213902501,11.497465857671,1
11238.0437379561,11.4946699885959,1
11231.6963209464,11.4916567999285,1
11224.7564062091,11.4883696115343,1
11219.615455482,11.4859394034508,1
11211.4777087959,11.4821010121632,1
11203.5656402301,11.4783789560567,1
11194.9376765932,11.474331181049,1
11188.4310108634,11.4712862005862,1
11180.6388652135,11.4676481985765,1
11172.8467135847,11.4640194779827,1
11164.8332687289,11.460297342027,1
11157.246470659,11.4567823430047,1
11149.4048083848,11.4530995127467,1
11142.8967670771,11.4498964459941,1
11135.6036028967,11.4462597003371,1
11127.9400370786,11.4424283490813,1
11121.3565372379,11.4391417516393,1
11114.7748123904,11.4358633894259,1
11108.2224554783,11.4326075761937,1
11101.9854521113,11.4295159288811,1
11099.3855099078,11.4282293072687,1
11092.6231333668,11.4248887681336,1
11087.1367011766,11.4221848061099,1
11080.7053102914,11.4190222551254,1
11073.7070802084,11.4155896754132,1
11070.8340847088,11.4141831107373,1
11062.8075765046,11.4102615287184,1
11055.5648047272,11.4067329951202,1
11048.1308364491,11.4031212612288,1
11042.2825688731,11.4002869778769,1
11035.043472124,11.3967872096852,1
11028.8304412601,11.393791018632,1
11021.7516425644,11.3903857477586,1
11013.7309550216,11.386538181595,1
11005.6872189774,11.3826910277788,1
10999.1167404808,11.3795569842599,1
10992.7004217323,11.376503800375,1
10986.6835928819,11.3736472638832,1
10985.1792427676,11.3729340498625,1
10978.5240441915,11.3697835403003,1
10971.7360245146,11.3665780730748,1
10964.2912658686,11.3630716318101,1
10956.6274317088,11.3594719638627,1
10950.7974627794,11.3567403886204,1
10944.9674897088,11.3540146068717,1
10938.4840543963,11.3509900813386,1
10931.4605527895,11.3477216382581,1
10928.0755214226,11.3461493559136,1
10922.4321479105,11.3435323960689,1
10916.7887705012,11.3409207674085,1
10911.8884511883,11.3386573204694,1
10906.4335957568,11.3361424316212,1
10900.2823728712,11.3333124076107,1
10899.523511467,11.3329637078169,1
10895.7498653276,11.3312311129997,1
10889.4889932439,11.3283617263436,1
10883.4773566118,11.3256126145535,1
10878.0054424297,11.3231154496422,1
10872.3208861535,11.320526404696,1
10870.9714014026,11.3199125490745,1
10864.790998194,11.3171049649421,1
10859.821813541,11.3148520761039,1
10854.2141915159,11.3123145086359,1
10847.8689498621,11.309449231684,1
10842.4191908078,11.3069934547375,1
10835.0232681828,11.3036682511054,1
10828.1703603189,11.3005949200978,1
10820.6273811553,11.2972206723456,1
10813.8668792957,11.2942040438523,1
10807.6501184161,11.2914363438871,1
10801.4333527327,11.2886746569207,1
10795.4306043369,11.2860137290609,1
10790.1041440453,11.2836572496886,1
10785.3144665289,11.2815419774149,1
10779.7429526302,11.2790858495997,1
10773.0639755414,11.2761477647312,1
10765.7343608517,11.2729312788882,1
10758.1299307866,11.2696027984045,1
10756.7619522263,11.2690049570003,1
10750.8802467854,11.2664377113283,1
10744.1731094988,11.2635165170391,1
10737.1168779224,11.2604505368444,1
10729.6107542284,11.2571972063393,1
10728.2093361741,11.256590724217,1
10722.2482826218,11.2539911946053,1
10715.7952851787,11.2511066660402,1
10709.1809623542,11.2481165467677,1
10702.273843052,11.2449888949041,1
10700.7488701198,11.2442988630405,1
10695.7896610089,11.2420570882749,1
10690.8313013916,11.239819504083,1
10685.1826645335,11.2372753536924,1
10678.9485473492,11.2344737193754,1
10673.7255209022,11.2321315079409,1
10666.5363901776,11.2289151077249,1
10659.3346457379,11.225701729146,1
10651.8652434831,11.2223780412498,1
10646.7039730146,11.2200868116278,1
10641.9117111606,11.217963331002,1
10637.1194461038,11.2158436264615,1
10632.3788024379,11.21375045974,1
10626.888299828,11.2113307925332,1
10620.8450511064,11.2086732038017,1
10619.6823269631,11.2081625624765,1
10614.4365499391,11.2058614607471,1
10607.4238480697,11.2027922209632,1
10600.0429839135,11.1995703839046,1
10592.660579046,11.1963565884834,1
10584.2103337993,11.192688569768,1
10571.6890394151,11.1872741745242,1
10565.6387293365,11.184666756703,1
10560.7113117524,11.1825474830923,1
10555.7838907841,11.1804319890098,1
10551.1938652885,11.1784647397127,1
10545.8848585504,11.1761934058692,1
10539.9671651634,11.1736667805746,1
10538.6167779234,11.1730909720324,1
10532.6519797537,11.170550910762,1
10526.5843371129,11.1679726320995,1
10520.7538032652,11.1655003854091,1
