Qe,CODe,fallo
11556.2732666783,44.2837240752914,1
11549.7732669464,44.2791801179657,1
11542.8855241741,44.2743770187722,1
11535.7210696222,44.2693939168057,1
11531.4548387505,44.2664328745195,1
11523.7297947568,44.2610830261627,1
11513.2487577484,44.2538488336305,1
11500.2712998325,44.2449300528397,1
11493.7115712966,44.2404379726328,1
11487.1518389295,44.2359566485123,1
11479.9359555726,44.2310394473203,1
11472.1394123966,44.2257410717338,1
11469.0876748388,44.2236712614445,1
11460.1955240752,44.2176533189621,1
11451.2636778307,44.2116280215518,1
11441.7090950435,44.2052041636611,1
11437.9039627558,44.2026520179219,1
11431.9401595873,44.1986590698736,1
11425.9763531909,44.1946746922342,1
11420.1976495468,44.1908221295183,1
11414.0658735458,44.1867429192801,1
11406.7201626175,44.181867932278,1
11399.2485407568,44.1769225283472,1
11391.9133938345,44.172080294543,1
11384.6308170556,44.1672852935814,1
11377.3947685244,44.1625332393689,1
11375.5362734068,44.1613147037445,1
11369.5059865723,44.1573664434276,1
11363.4756963605,44.1534266280563,1
11357.0588224091,44.1492434861321,1
11350.1804567355,44.1447700418779,1
11344.3522940868,44.1409881178133,1
11336.4527616294,44.135874476036,1
11321.9076881712,44.1264960810394,1
11313.1682236165,44.120884042651,1
11307.2799027704,44.1171125458992,1
11301.3915786282,44.1133488109983,1
11295.3557605163,44.1094988299782,1
11288.5408522778,44.1051616369824,1
11281.9840609981,44.1009984256813,1
11273.9616931322,44.0959175493607,1
11267.4172216574,44.0917831512794,1
11261.3426201819,44.0879539725779,1
11255.0035447973,44.0839666552283,1
11250.7998052523,44.0813272908856,1
11243.9213902501,44.0770168530531,1
11238.0437379561,44.0733416432622,1
11231.6963209464,44.0693810365988,1
11224.7564062091,44.0650606020534,1
11219.615455482,44.0618667362698,1
11211.4777087959,44.0568225647848,1
11203.5656402301,44.051931718075,1
11194.9376765932,44.0466133697444,1
11188.4310108634,44.0426129311428,1
11180.6388652135,44.0378337802556,1
11172.8467135847,44.0330672448224,1
11164.8332687289,44.0281784431003,1
11157.246470659,44.0235621140591,1
11149.4048083848,44.0187257997698,1
11142.8967670771,44.0145198797423,1
11135.6036028967,44.0097449216012,1
11127.9400370786,44.0047149408656,1
11121.3565372379,44.0004005416412,1
11114.7748123904,43.9960973251301,1
11108.2224554783,43.9918240759355,1
11101.9854521113,43.9877666361213,1
11099.3855099078,43.9860781882126,1
11092.6231333668,43.9816946322971,1
11087.1367011766,43.9781466992497,1
11080.7053102914,43.9739973678951,1
11073.7070802084,43.9694941540005,1
11070.8340847088,43.9676489974778,1
11062.8075765046,43.9625049686683,1
11055.5648047272,43.9578769801907,1
11048.1308364491,43.9531403297645,1
11042.2825688731,43.949423604897,1
11035.043472124,43.9448346000993,1
11028.8304412601,43.9409062542627,1
11021.7516425644,43.9364419551932,1
11013.7309550216,43.9313983182071,1
11005.6872189774,43.9263557646773,1
10999.1167404808,43.9222483041368,1
10992.7004217323,43.9182471668277,1
10986.6835928819,43.9145040449473,1
10985.1792427676,43.9135695174514,1
10978.5240441915,43.9094416174643,1
10971.7360245146,43.9052420904771,1
10964.2912658686,43.900648694049,1
10956.6274317088,43.895933652575,1
10950.7974627794,43.8923560124429,1
10944.9674897088,43.8887862416492,1
10938.4840543963,43.8848255563919,1
10931.4605527895,43.8805458468959,1
10928.0755214226,43.878487240717,1
10922.4321479105,43.87506103671,1
10916.7887705012,43.8716420741713,1
10911.8884511883,43.868679138923,1
10906.4335957568,43.8653872884076,1
10900.2823728712,43.8616832354091,1
10899.523511467,43.8612268640705,1
10895.7498653276,43.8589593483683,1
10889.4889932439,43.8552043242022,1
10883.4773566118,43.8516069981696,1
10878.0054424297,43.8483396104263,1
10872.3208861535,43.8449522606338,1
10870.9714014026,43.8441491675654,1
10864.790998194,43.8404762587981,1
10859.821813541,43.8375292318,1
10854.2141915159,43.8342100531727,1
10847.8689498621,43.8304625309131,1
10842.4191908078,43.8272508560605,1
10835.0232681828,43.8229025228693,1
10828.1703603189,43.8188839519368,1
10820.6273811553,43.814472347646,1
10813.8668792957,43.8105286923306,1
10807.6501184161,43.806910783724,1
10801.4333527327,43.8033010422264,1
10795.4306043369,43.7998232915238,1
10790.1041440453,43.7967436843647,1
10785.3144665289,43.7939794943971,1
10779.7429526302,43.7907701097289,1
10773.0639755414,43.7869312810899,1
10765.7343608517,43.7827291037275,1
10758.1299307866,43.7783810556754,1
10756.7619522263,43.7776001337569,1
10750.8802467854,43.7742468717017,1
10744.1731094988,43.7704316211782,1
10737.1168779224,43.7664276492945,1
10729.6107542284,43.7621794338068,1
10728.2093361741,43.761387534712,1
10722.2482826218,43.7579934359357,1
10715.7952851787,43.7542275585311,1
10709.1809623542,43.7503242033737,1
10702.273843052,43.7462417230372,1
10700.7488701198,43.7453410910315,1
10695.7896610089,43.7424152611699,1
10690.8313013916,43.7394951181339,1
10685.1826645335,43.7361751577056,1
10678.9485473492,43.7325195230066,1
10673.7255209022,43.7294636167104,1
10666.5363901776,43.7252675392557,1
10659.3346457379,43.7210758574025,1
10651.8652434831,43.716740761217,1
10646.7039730146,43.7137525874021,1
10641.9117111606,43.7109833956521,1
10637.1194461038,43.7082193274988,1
10632.3788024379,43.7054900600381,1
10626.888299828,43.7023353133427,1
10620.8450511064,43.6988706666535,1
10619.6823269631,43.6982049895915,1
10614.4365499391,43.6952053952576,1
