Qe,TSS,fallo
11172.6029084611,11.6012268090059,0
11164.6046689853,11.5974671403243,0
11156.980342393,11.5938919363434,0
11149.1649625382,11.5901765898259,0
11142.6704909082,11.5869413909021,0
11135.3918788878,11.583266897279,0
11127.6725903278,11.579359130849,0
11121.0976510398,11.5760350958009,0
11114.5244843005,11.572719022024,0
11107.9857166471,11.5694279417694,0
11101.7694963974,11.5663064030993,0
11099.1167789881,11.5649764543238,0
11092.35790761,11.5615936500714,0
11086.8848437901,11.5588604570983,0
11080.4646300676,11.5556611624126,0
11073.4767159907,11.5521874035702,0
11070.5640985477,11.5507420997799,0
11062.5493802526,11.5467728499065,0
11055.31372028,11.5431992509271,0
11047.8906962254,11.539542761411,0
11042.0113574759,11.5366535773258,0
11034.793472796,11.5331149271296,0
11028.5933844837,11.5300825510081,0
11021.5278971657,11.5266350980468,0
11013.458547848,11.5227084431051,0
11005.4289014383,11.5188122884733,0
10998.8664635389,11.5156362998343,0
10992.4644579041,11.5125450718731,0
10986.4480073192,11.5096463933249,0
10984.9056687373,11.5089042999796,0
10978.2529475375,11.5057079874933,0
10971.4645741328,11.5024542299152,0
10964.0195945224,11.4988946921004,0
10956.3527192037,11.4952387958182,0
10950.5357165282,11.4924715603326,0
10944.7187108814,11.489709963703,0
10938.2491311047,11.486645161949,0
10931.2387217206,11.4833319741819,0
10927.7996982894,11.4817096215354,0
10922.1636746156,11.4790550427018,0
10916.5276481153,11.4764056698167,0
10911.6458378143,11.4741150328505,0
10906.1785894072,11.4715543060004,0
10900.0179095597,11.4686746087666,0
10899.2466050196,11.4683145095964,0
10895.4201833714,11.4665294889395,0
10889.1513149317,11.4636101741911,0
10883.1296094704,11.4608119096645,0
10877.6554177508,11.4582731147213,0
10871.9682681152,11.4556406237478,0
10870.693438426,11.4550512323685,0
10864.7984250032,11.4523291520566,0
10859.8442454612,11.450045771601,0
10854.2687847102,11.4474806814769,0
10847.9433669546,11.4445764887206,0
10842.1401975621,11.4419176000593,0
10834.7574707673,11.4385426027919,0
10827.895775184,11.4354134055839,0
10820.345207752,11.4319784949124,0
10813.5868815211,11.4289114593063,0
10807.3638952346,11.4260935828928,0
10801.140905328,11.4232816396883,0
10795.1275711111,11.4205700502293,0
10789.780758009,11.4181636363937,0
10785.0334894507,11.4160306912139,0
10779.4593844875,11.4135305992462,0
10772.780308762,11.4105410747121,0
10765.450035478,11.4072677867504,0
10757.8451676099,11.4038803713129,0
10756.4800205614,11.4032732101295,0
10750.6037648242,11.4006628553588,0
10743.8963322215,11.3976895289305,0
10736.8402511705,11.3945688193835,0
10729.3002830749,11.3912421897114,0
10727.9264741365,11.3906369633195,0
10722.0646183651,11.3880349669015,0
10715.5786369236,11.3850842408672,0
10708.9699114816,11.382042567006,0
10702.0653458057,11.3788590617674,0
10700.4651017621,11.3781217320372,0
10695.4918880573,11.3758324747387,0
10690.5195276486,11.3735473930375,0
10684.8796901869,11.3709604533174,0
10678.6525734665,11.3681102805233,0
10673.44086878,11.3657298389092,0
10666.2590989487,11.3624569820838,0
10659.0653121207,11.3591872276871,0
10651.6071571949,11.3558063363672,0
10646.4184602148,11.3534596209804,0
10641.6403545465,11.351302508342,0
10636.8622463881,11.3491491251139,0
10632.1218423489,11.3470164098146,0
10626.6208251998,11.344546068404,0
10620.5685160192,11.3418338172964,0
10619.3959757516,11.3413090448347,0
10614.1102176246,11.3389461427214,0
10607.0879252231,11.3358138932612,0
10599.6945258522,11.3325246352949,0
10592.3734112223,11.3292761103331,0
10583.9052685047,11.3255292167407,0
