SNH,SNO,SO,Qe,TSS,fallo
0.158500023953401,9.19480005390526,1.37479912746012,14694.2157165221,13.8989328369298,0
0.158500027702329,9.19480006063611,1.37479899908447,14688.1813233031,13.886732150993,0
0.158500030088897,9.19480006481135,1.37479891822779,14684.6628409402,13.8796376449976,0
0.158500033367381,9.19480007042332,1.37479880818061,14680.1656248187,13.8705902149848,0
0.158500036915052,9.19480007635057,1.37479869035879,14675.6681653445,13.8615651645549,0
0.158500041172328,9.19480008328489,1.3747985505889,14670.690720909,13.851603370709,0
0.158500046220854,9.1948000912835,1.37479838697549,14665.2761866832,13.840798098772,0
0.158500052075569,9.19480010028973,1.37479819992664,14659.5366255332,13.8293795694614,0
0.158500057586562,9.19480010853258,1.37479802631549,14654.5673679232,13.8195227359769,0
0.15850006375564,9.19480011751916,1.37479783460836,14649.4161621339,13.8093334795459,0
0.158500068261751,9.19480012393749,1.3747976962381,14645.8873210298,13.8023699878233,0
0.158500075472207,9.19480013397546,1.37479747757246,14640.5899682564,13.7919420470448,0
0.158500083922845,9.19480014541046,1.37479722534971,14634.845593555,13.7806684568294,0
0.158500094299002,9.19480015901814,1.37479692123318,14628.3570256901,13.7679771915817,0
0.158500097440547,9.19480016305216,1.37479683030522,14626.4980246553,13.7643494533386,0
0.158500110695863,9.19480017967511,1.37479645218328,14619.1119389006,13.749972652674,0
0.158500123229446,9.19480019485592,1.37479610241985,14612.7075988096,13.7375542650006,0
0.158500135014407,9.19480020870614,1.3747957799815,14607.1091535765,13.7267346503931,0
0.158500142420657,9.19480021721811,1.37479558037415,14603.3486340222,13.7203003394131,0
0.158500150118239,9.19480022591835,1.37479537529403,14598.2933774827,13.7138768197899,0
0.158500162601342,9.19480023973042,1.37479504767837,14588.9793604821,13.7039671112617,0
0.158500182206169,9.19480026074369,1.37479454493352,14574.3167183458,13.6894909141823,0
0.158500204275495,9.19480028350983,1.37479399517891,14558.9033917165,13.6745137539789,0
0.158500223709503,9.1948003028612,1.37479352441771,14546.230540126,13.6622807284282,0
0.158500240127031,9.19480031874773,1.37479313597268,14536.123447475,13.6525379907148,0
0.158500258364615,9.19480033593941,1.37479271397152,14525.4513462807,13.642267096714,0
0.15850027753942,9.19480035353461,1.37479228066232,14514.7801449231,13.6320189078488,0
0.15850029905015,9.19480037273093,1.37479180674779,14503.3960517716,13.6211110609574,0
0.158500309789566,9.19480038211324,1.37479157481603,14497.9209476463,13.6158742803911,0
0.158500334750544,9.1948004034338,1.37479104740716,14485.6750348503,13.6041833624385,0
0.158500356243497,9.19480042127928,1.37479060596943,14475.61423462,13.5946013578059,0
0.158500381523625,9.19480044170353,1.37479010130162,14464.2862895162,13.5838373297361,0
0.158500392039488,9.19480045002872,1.37478989589831,14459.720604673,13.5795064012747,0
0.158500422771804,9.1948004738161,1.37478931047871,14446.8223480452,13.5672946690453,0
0.158500457346198,9.1948004996678,1.3747886776909,14433.0214223556,13.5542667100628,0
0.15850048750454,9.1948005214858,1.37478814742696,14421.5212120447,13.5434411557218,0
0.158500509403443,9.19480053692635,1.37478777477511,14413.4511804371,13.535861238532,0
0.15850053191127,9.1948005524604,1.37478740243892,14405.3811880622,13.5282951946635,0
0.158500554341695,9.19480056761599,1.37478704200462,14397.5481758531,13.5209646252286,0
0.158500575692799,9.19480058175233,1.37478670864399,14390.2720717172,13.5141670238133,0
0.158500596548529,9.19480059529729,1.37478639208235,14383.3227110122,13.507685316382,0
0.15850062085171,9.19480061076419,1.37478603438388,14375.4081796549,13.5003160997432,0
0.158500641448981,9.19480062361417,1.37478574057826,14368.8451238006,13.4942155474157,0
0.158500665473055,9.19480063831226,1.37478540864157,14361.3467154058,13.4872570386874,0
0.158500693120341,9.19480065485347,1.37478504086613,14352.9120914419,13.4794444149395,0
0.158500719228038,9.19480067011877,1.37478470745149,14345.1250407553,13.4722454756087,0
0.158500752722494,9.19480068921624,1.37478429933018,14335.3686679767,13.4632448162321,0
0.158500795147383,9.19480071265023,1.37478381389862,14323.3563933182,13.4521919646041,0
0.158500839942223,9.19480073651581,1.37478333942065,14311.0517080556,13.4409033907337,0
0.158500855252421,9.194800744473,1.3747831862043,14306.9281408324,13.4371279253338,0
0.158500887173434,9.19480076074546,1.37478288142459,14298.4555506274,13.4293825600446,0
0.158500919709453,9.19480077689945,1.37478259119973,14289.9829948378,13.421653405712,0
0.158500952221599,9.1948007926175,1.37478232183782,14281.6695722868,13.4140852073469,0
0.158500984703618,9.1948008079082,1.37478207341655,14273.5057511747,13.4066684713106,0
0.158501003947604,9.1948008167765,1.37478193603611,14268.731953126,13.402338564336,0
0.15850104063253,9.194800833297,1.37478169444941,14259.7531127372,13.3942087240635,0
0.158501071492557,9.19480084681016,1.37478151197724,14252.3158707832,13.3874887001134,0
0.158501107668334,9.19480086221316,1.37478132242845,14243.7227157179,13.3797400657039,0
0.158501147637101,9.19480087869221,1.37478114388348,14234.3741085515,13.3713295631643,0
0.158501164224061,9.19480088536744,1.37478107939905,14230.5364226981,13.3678828283243,0
0.158501201551004,9.19480090004338,1.37478095513055,14221.9843347208,13.3602142381,0
0.158501239363225,9.19480091442804,1.37478085902328,14213.4322765478,13.3525626741449,0
0.158501276833916,9.19480092821088,1.37478079381172,14205.0591428203,13.3450877133201,0
0.158501311693822,9.19480094061668,1.37478076043109,14197.353122772,13.3382227887767,0
0.158501334549228,9.19480094853437,1.37478075304124,14192.3414980875,13.3337656392277,0
0.158501371535536,9.19480096098776,1.37478076580327,14184.294749359,13.3266215028978,0
0.158501408933522,9.1948009731309,1.37478081033415,14176.2321284736,13.3194785587433,0
0.15850144855304,9.19480098550613,1.37478089297636,14167.7639649591,13.3119928443271,0
0.158501490519772,9.1948009980682,1.374781021301,14158.8681310047,13.3041473433302,0
0.158501512924513,9.19480100454521,1.37478110738414,14154.1471313141,13.2999913710591,0
0.158501560982351,9.19480101790008,1.37478133438411,14144.0795994799,13.2911464414733,0
0.158501603754573,9.19480102916828,1.37478158637769,14135.1787519783,13.2833466061336,0
0.158501650693115,9.19480104086233,1.37478191903989,14125.4646859823,13.2748557166214,0
0.15850169686695,9.19480105167604,1.37478230578055,14115.9532777503,13.2665638299047,0
0.158501732437286,9.19480105953623,1.37478264549423,14108.649431053,13.2602111725094,0
0.158501768080734,9.1948010669982,1.37478302373355,14101.3456013213,13.253871334823,0
0.158501806228134,9.19480107451985,1.37478347201786,14093.5397793347,13.2471099376597,0
0.15850184598147,9.19480108184024,1.37478398889924,14085.4111036191,13.2400844791478,0
0.158501883395419,9.19480108823933,1.37478452368689,14077.7598959333,13.2334862450219,0
0.158501930057102,9.19480109554034,1.37478525948721,14068.2068897244,13.2252677892332,0
0.158501986963824,9.19480110339617,1.37478626630261,14056.5235928299,13.215246655873,0
0.158502049015844,9.19480111060158,1.37478751143302,14043.7163235564,13.2042994664644,0
0.158502069021297,9.19480111261146,1.37478794776746,14039.5669473563,13.200761268871,0
0.158502109812022,9.19480111622003,1.37478889343727,14030.849483321,13.193527129111,0
0.158502150312863,9.19480111913226,1.37478991074441,14021.5040459054,13.1863098621506,0
0.158502199195498,9.19480112171655,1.37479125027841,14009.7645048235,13.177538128714,0
0.158502249723843,9.19480112325883,1.3747927743276,13997.3560066303,13.1683816739862,0
0.158502291909671,9.19480112361217,1.37479416544011,13986.8309760049,13.1606503811502,0
0.158502333483501,9.19480112307293,1.37479565213666,13976.3021001984,13.1529377545291,0
0.158502375114567,9.19480112158841,1.37479726713538,13965.5805888071,13.145103926945,0
0.158502416229015,9.1948011191228,1.37479899891952,13954.7891525495,13.1372387589757,0
0.158502420947634,9.19480111877258,1.37479920702983,13953.5362874702,13.1363269053554,0
0.158502444361171,9.19480111681986,1.37480026996215,13947.2719599449,13.1317716182661,0
0.158502477507533,9.19480111341452,1.37480186612439,13938.2566667008,13.1252275373032,0
0.158502511130754,9.19480110913482,1.37480360490343,13928.9134493415,13.1184599350627,0
0.158502545547535,9.19480110381284,1.37480552370039,13919.1122527661,13.1113764935978,0
0.158502577683635,9.19480109789568,1.37480745781678,13909.7101592153,13.1045967913304,0
0.158502605771762,9.19480109189368,1.37480927516596,13901.2638799334,13.0985190983117,0
0.158502633077703,9.19480108523476,1.37481116974284,13892.8176117614,13.0924535228317,0
0.158502661465696,9.19480107734946,1.37481329084652,13883.7526433978,13.0859571162152,0
0.158502689947337,9.19480106832162,1.37481559711578,13874.3176206308,13.0792103406143,0
0.158502714436677,9.19480105953683,1.37481774544255,13865.8843199431,13.0731926832223,0
0.158502744509678,9.19480104723856,1.37482063114526,13855.0403232797,13.0654726283947,0
0.158502769244041,9.19480103564544,1.37482324984669,13845.6312061,13.0587903026813,0
0.158502795470082,9.19480102157413,1.37482632539184,13835.0492765401,13.0512930487779,0
0.15850282163955,9.19480100524668,1.37482978298216,13823.6935623006,13.0432687718521,0
0.158502825232166,9.19480100279088,1.37483029437281,13822.0587591725,13.0421153800012,0
0.158502842338885,9.19480099024793,1.3748328759239,13813.9698579498,13.0364151652526,0
0.158502863404625,9.19480097246441,1.37483646065224,13803.1605291251,13.0288152624416,0
0.158502883612429,9.19480095208075,1.37484048111352,13791.5658033455,13.0206852636796,0
0.158502903629951,9.19480092695811,1.37484533381573,13778.2334526284,13.0113651523234,0
0.158502916146883,9.19480090714531,1.3748490972594,13768.3402953424,13.0044687873461,0
0.15850292658116,9.1948008863308,1.37485300218414,13758.4471496227,12.99758907433,0
0.158502934710436,9.19480086494308,1.37485697157735,13748.745418269,12.9908586285501,0
0.158502940284885,9.19480084439343,1.37486075126839,13739.8124465308,12.9846756408867,0
0.158502942740495,9.19480083156239,1.37486309679467,13734.4083779955,12.9809417750174,0
0.158502945236537,9.19480080974321,1.37486706350977,13725.4960757559,12.9747947733469,0
0.158502945672814,9.19480078452068,1.37487161997076,13715.5870452749,12.9679761282094,0
0.158502943238848,9.19480075584542,1.37487676975261,13704.776169017,12.960555889449,0
0.158502937375568,9.19480072478881,1.37488231878558,13693.5491726616,12.9528709951813,0
0.15850293524297,9.19480071636792,1.37488381928234,13690.5835148069,12.9508445608307,0
0.158502923892301,9.19480068094774,1.37489011581349,13678.4420896996,12.9425638358355,0
0.158502907834504,9.19480064323783,1.3748967999226,13666.0514223559,12.934138806204,0
0.158502884092748,9.19480059885372,1.37490465251461,13652.0869344987,12.9246747142585,0
0.158502873404871,9.19480058139502,1.37490773941806,13646.7588443102,12.9210723946987,0
0.158502854610277,9.19480055319289,1.3749127257379,13638.3316393087,12.9153845247094,0
0.158502833447682,9.1948005242726,1.37491784086324,13629.904440676,12.9097086069712,0
0.158502807431648,9.1948004917183,1.37492360358836,13620.6578322194,12.9034945292693,0
0.158502775167454,9.19480045472879,1.37493016095535,13610.4340529818,12.8966404611578,0
0.158502749102775,9.19480042693511,1.37493509681443,13602.9343493106,12.891623767301,0
0.15850270383023,9.1948003820451,1.37494308823595,13591.1244033483,12.8837429591102,0
0.158502650416997,9.19480033331865,1.3749517948399,13578.6916789115,12.8754717583711,0
0.158502587284531,9.19480028016515,1.37496133712744,13565.5423744966,12.8667518926726,0
0.158502553843868,9.1948002535649,1.3749661319476,13559.1100140218,12.8624968080277,0
0.158502496007161,9.19480020964585,1.37497407948257,13548.6890282046,12.8556177997678,0
0.158502433538194,9.19480016472,1.37498225182717,13538.2680504074,12.8487568247805,0
0.158502365845044,9.19480011849003,1.3749907095889,13527.7768788712,12.8418678127488,0
0.158502294112803,9.19480007184737,1.37499929550743,13517.4122823893,12.8350797917987,0
0.15850227878795,9.1948000621602,1.37500108561982,13515.2858239331,12.8336893169855,0
0.158502202632341,9.1948000153145,1.37500977716997,13505.1224451352,12.8270538618108,0
0.158502132576597,9.19479997393926,1.37501750340381,13496.3025689736,12.8213093389601,0
0.158502047033467,9.19479992536794,1.37502663547662,13486.1230569843,12.8146951605963,0
0.158501948527221,9.19479987176333,1.37503679506038,13475.0915766185,12.8075466059827,0
0.158501914769665,9.19479985390919,1.37504019847254,13471.4617656811,12.8051987953215,0
0.158501791670886,9.19479979079901,1.37505230985051,13458.7977291537,12.7970243910181,0
0.158501679191368,9.19479973559547,1.3750630111513,13447.9194219985,12.7900235339468,0
0.158501557821398,9.19479967834446,1.37507421962779,13436.8179753895,12.7828989280291,0
0.158501452320802,9.19479963032531,1.37508371052916,13427.6378269409,12.7770224742776,0
0.15850135962518,9.19479958935099,1.37509187596036,13419.892778606,12.7720752853033,0
0.158501263496658,9.19479954796603,1.3751001875784,13412.1477335862,12.767137799198,0
0.158501160019945,9.19479950458437,1.37510897152499,13404.1079672788,12.7620226702375,0
0.158501042148448,9.19479945653173,1.37511878888513,13395.2911791992,12.7564251499003,0
0.15850090683756,9.19479940302053,1.37512983316529,13385.5752525004,12.7502712668532,0
0.158500881692533,9.1947993932595,1.37513186075391,13383.813996328,12.7491573429405,0
0.158500753976019,9.19479934451633,1.37514204720055,13375.0963753073,12.7436327202493,0
0.158500598722227,9.19479928703482,1.37515419440212,13365.0174424789,12.7371950837761,0
0.158500441245062,9.19479923056287,1.37516627493876,13355.2638495073,12.7309467185913,0
0.158500279017667,9.19479917416812,1.3751784892121,13345.6248696482,12.7247769553554,0
0.158500192863107,9.19479914490694,1.37518488768068,13340.6566559448,12.7216016052585,0
0.158500044444006,9.19479909555377,1.37519577661144,13332.3227123145,12.7162836870364,0
0.158499891098487,9.19479904588988,1.37520686038894,13323.9893363652,12.7109774333786,0
0.15849972058346,9.1947989921517,1.37521900084499,13315.0266830402,12.7052833541481,0
0.158499528708574,9.19479893343479,1.37523244742231,13305.2918839455,12.6991138920858,0
0.158499375539465,9.19479888781482,1.37524302999074,13297.7661416607,12.6943552478116,0
0.158499139645417,9.19479881959282,1.37525908490428,13286.5659512258,12.687290625275,0
0.158498878941596,9.19479874687846,1.37527651259021,13274.6893716501,12.6798220803374,0
0.158498590447624,9.19479866945119,1.37529544629109,13262.0989809443,12.6719301019294,0
0.15849841922855,9.19479862491044,1.3753065222725,13254.8768729209,12.6674148819577,0
0.158498210982574,9.1947985720746,1.37531984297922,13246.3246144954,12.6620791362924,0
0.158497996700156,9.194798519166,1.3753333874555,13237.7723588067,12.6567553734664,0
0.158497780419005,9.1947984671908,1.3753469013342,13229.3779404472,12.6515414853354,0
0.158497548168478,9.1947984128969,1.37536124795315,13220.6115156403,12.6461087961268,0
0.158497313241655,9.19479835950157,1.3753755962189,13211.9876768086,12.6407766561187,0
0.158497033928465,9.19479829791423,1.37539245433739,13202.031014032,12.6346354179096,0
0.15849676012396,9.19479823944198,1.37540878107453,13192.5613270089,12.6288094067179,0
0.158496468191378,9.19479817906631,1.37542598557373,13182.7586644591,12.6227937550785,0
0.158496154582046,9.19479811635765,1.37544424854167,13172.5418756837,12.6165403852357,0
0.158496046712736,9.19479809528297,1.37545048044248,13169.0985433138,12.6144365982691,0
0.158495687323132,9.19479802682084,1.37547106874349,13157.87244111,12.6075908925344,0
0.158495334306177,9.19479796209049,1.37549104402989,13147.1918956964,12.6010965033581,0
0.158494946241054,9.19479789366295,1.37551273777432,13135.816781106,12.5941996843009,0
0.158494608619061,9.19479783634254,1.37553140010449,13126.2094651479,12.5883906351335,0
0.158494336155461,9.19479779152113,1.3755463251707,13118.6398640332,12.583823935733,0
0.158494057938616,9.19479774702882,1.37556144634869,13111.0702643926,12.5792662448278,0
0.158493741189348,9.19479769788936,1.37557852188505,13102.638636031,12.5742000988634,0
0.158493375671051,9.1947976431153,1.37559805018648,13093.1416510857,12.5685071421017,0
0.158492987801464,9.19479758716629,1.37561857657299,13083.3204355039,12.5626346086443,0
0.15849253867034,9.19479752506035,1.37564210658377,13072.2567128316,12.5560370667909,0
0.15849213774645,9.19479747194956,1.37566290661554,13062.6424689465,12.5503192623907,0
0.158491743851015,9.19479742182418,1.37568316408274,13053.4225058884,12.5448493339503,0
0.158491363089581,9.19479737523571,1.37570258645598,13044.7106193533,12.5396928376869,0
0.158491172984158,9.1947973526418,1.37571222710954,13040.431448013,12.5371642912293,0
0.158490742821462,9.19479730310896,1.37573390801481,13030.9140817328,12.5315505524773,0
0.158490390896007,9.19479726418256,1.37575151282753,13023.2909584189,12.5270640801122,0
0.158489965113887,9.19479721894621,1.37577265943006,13014.2542179652,12.5217570885181,0
0.158489483329016,9.19479717013496,1.37579639443181,13004.2619136778,12.5159033312111,0
0.158489152794055,9.19479713806039,1.37581256458291,12997.542496714,12.5119753999189,0
0.158488695185679,9.19479709549451,1.37583480508332,12988.4133341657,12.5066497113559,0
0.158488227642885,9.1947970541461,1.3758573599841,12979.2841729516,12.5013365357475,0
0.158487777533688,9.19479701632087,1.37587891979417,12970.6750821439,12.4963374669192,0
0.158487331798616,9.19479698072165,1.37590012715859,12962.3148722155,12.4914934968054,0
0.158486915779562,9.19479694911792,1.37591979720366,12954.6535760289,12.4870636090528,0
0.158486411496797,9.19479691285024,1.37594348674496,12945.5416284623,12.4818062590418,0
0.158485963537994,9.1947968824585,1.37596439429432,12937.6008277034,12.4772346353125,0
0.158485476314225,9.19479685129843,1.37598699460922,12929.1203211146,12.4723625532551,0
0.158484932185219,9.19479681876941,1.37601206878836,12919.8330249435,12.4670390827879,0
0.158484450428845,9.19479679191402,1.37603412827289,12911.7646807406,12.4624245620164,0
0.15848378676952,9.19479675782183,1.37606430972233,12900.8755425133,12.4562117996431,0
0.158483184550504,9.1947967297118,1.3760914975591,12891.2095780078,12.4507113501539,0
0.158482590047086,9.19479670451942,1.3761181587023,12881.8578727292,12.4454026028679,0
0.158481965094458,9.19479668069785,1.37614600189534,12872.2212204879,12.4399452928832,0
0.158481745187555,9.19479667294998,1.37615575594072,12868.8758059723,12.4380538818219,0
0.158481038985317,9.19479665025033,1.37618693207473,12858.2862907944,12.4320774212989,0
0.158480415922974,9.19479663292388,1.37621425669688,12849.1307648874,12.4269231891513,0
0.158479736092779,9.19479661682571,1.37624388473589,12839.3316330441,12.4214198541146,0
0.158479006909394,9.19479660272497,1.37627545605831,12829.0316047148,12.41564989159,0
0.158478788476026,9.19479659912504,1.37628487297234,12825.9869471689,12.4139471809521,0
0.158478262954516,9.19479659162035,1.37630745426172,12818.7364126644,12.4098976171692,0
0.158477729858981,9.19479658564953,1.3763302558419,12811.4858784742,12.4058554510689,0
0.158477137708327,9.1947965809164,1.37635546274137,12803.5511006547,12.4014402723612,0
0.158476445861989,9.19479657786284,1.37638475772111,12794.4328875449,12.3963774631561,0
0.158475674581915,9.1947965775289,1.37641722497564,12784.4532584851,12.390849639565,0
0.158475568705957,9.19479657773116,1.37642166652131,12783.0981000784,12.3901000701249,0
0.158475035205958,9.19479657964714,1.37644399204504,12776.3223081583,12.3863560420127,0
0.158473777948361,9.19479658995918,1.37649625214319,12760.6896424905,12.3777422700332,0
0.158472387523721,9.19479661052526,1.37655349808549,12743.9169901275,12.3685377132498,0
0.15847207429658,9.19479661644609,1.37656631791081,12740.2092607288,12.3665081664603,0
0.158471296841326,9.19479663313815,1.37659802087615,12731.2334233348,12.3615374646565,0
0.158470506386311,9.19479665297396,1.37663008751663,12722.6019389353,12.3565783265355,0
0.158469739147114,9.19479667492894,1.37666105689203,12714.5160031715,12.351852763876,0
0.158468942174619,9.1947967004922,1.37669306927399,12706.3064475351,12.3470322216848,0
0.15846829340363,9.19479672333543,1.37671901386856,12699.7331704944,12.3431719726789,0
0.158467397528152,9.19479675781824,1.37675467568971,12690.7974572965,12.3379320646584,0
0.158466590839284,9.19479679172687,1.37678662862582,12682.8818204345,12.3333003552656,0
0.158465662041354,9.19479683405014,1.37682323790794,12673.9133080964,12.3280649167501,0
0.158464640284643,9.19479688457685,1.37686329530056,12664.2189823812,12.3224207932113,0
0.158464213687105,9.19479690687935,1.37687995467917,12660.2228459712,12.3200987555244,0
0.158463004932203,9.19479697385537,1.37692695639107,12649.0580402538,12.3136252560318,0
0.158461925004,9.19479703832641,1.37696870322116,12639.2734923524,12.3079689947859,0
0.158460815727951,9.19479710898897,1.37701135189475,12629.4014987494,12.3022781527412,0
0.158459823354179,9.19479717593148,1.37704931265935,12620.7167383757,12.2972849133747,0
0.158459022814312,9.19479723244666,1.37707980610091,12613.8081083273,12.2933216406708,0
0.158458212355473,9.19479729190797,1.37711056282413,12606.8994780966,12.2893661329983,0
0.158457275881706,9.19479736338126,1.37714596175564,12599.0205311184,12.2848645206624,0
0.158456215194914,9.19479744785191,1.37718587940311,12590.2264673063,12.2798519037912,0
0.158455110716526,9.19479753970259,1.3772272514112,12581.210633191,12.2747257981582,0
0.158453839856333,9.19479765019951,1.37727461879279,12571.0079224823,12.2689405835101,0
0.158452600578773,9.19479776279897,1.37732057242465,12561.2280911925,12.2634107405931,0
0.158451329114072,9.19479788318846,1.37736748452476,12551.3607968637,12.2578468351982,0
0.158450064145,9.19479800774782,1.3774139280375,12541.7045194569,12.2524168172815,0
0.158448853233644,9.19479813136211,1.37745817932996,12532.605074031,12.2473133525426,0
0.158447212988289,9.19479830548135,1.37751780684211,12520.4948348161,12.2405413861132,0
0.158445553290117,9.19479848929981,1.3775777871513,12508.4820077182,12.2338464700689,0
0.158444672082709,9.19479858995117,1.37760949296913,12502.1983943313,12.2303534401091,0
0.158443443375248,9.19479873376306,1.37765354370721,12493.5423877702,12.2255515947252,0
0.158442197410583,9.19479888365289,1.37769802953351,12484.8863804993,12.2207612788125,0
0.158440801918444,9.19479905629218,1.37774764044639,12475.3317750643,12.2154870018726,0
0.158439276341127,9.19479925066818,1.37780162498315,12465.0497040967,12.2098267123835,0
0.158438923057891,9.19479929650841,1.377814089795,12462.6922550334,12.2085311996612,0
0.158437353452991,9.19479950387807,1.37786930722726,12452.3224658649,12.2028425820573,0
0.158435951132908,9.19479969418835,1.37791841997014,12443.1976170792,12.1978503374936,0
